epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
27,2020-07-01,59,MG,Aimorés,3101102,city,85,337.74387,4,0,0,0.0,25167,True,False
27,2020-07-01,69,MG,Além Paraíba,3101508,city,156,441.15152,2,2,0,0.0128,35362,True,False
27,2020-07-01,93,MG,Alfenas,3101607,city,49,61.25306,4,0,0,0.0,79996,True,False
27,2020-07-01,53,MG,Alfredo Vasconcelos,3101631,city,4,57.91226,1,1,0,0.25,6907,True,False
27,2020-07-01,78,MG,Almenara,3101706,city,46,109.79568,0,1,1,0.0217,41896,True,False
27,2020-07-01,85,MG,Alpercata,3101805,city,61,821.65948,0,0,0,0.0,7424,True,False
27,2020-07-01,56,MG,Alpinópolis,3101904,city,2,10.07404,1,0,0,0.0,19853,True,False
27,2020-07-01,64,MG,Alterosa,3102001,city,2,13.82552,0,0,0,0.0,14466,True,False
27,2020-07-01,32,MG,Alto Caparaó,3102050,city,4,68.41115,1,0,0,0.0,5847,True,False
27,2020-07-01,60,MG,Alto Jequitibá,3153509,city,18,216.42419,0,1,0,0.0556,8317,True,False
27,2020-07-01,56,MG,Alto Rio Doce,3102100,city,54,490.90909,0,1,0,0.0185,11000,True,False
27,2020-07-01,45,MG,Alvarenga,3102209,city,99,2533.91349,0,0,0,0.0,3907,True,False
27,2020-07-01,27,MG,Alvinópolis,3102308,city,9,59.19884,0,0,0,0.0,15203,True,False
27,2020-07-01,21,MG,Alvorada de Minas,3102407,city,10,277.31559,0,1,1,0.1,3606,True,False
27,2020-07-01,30,MG,Amparo do Serra,3102506,city,2,42.43582,0,0,0,0.0,4713,True,False
27,2020-07-01,49,MG,Andradas,3102605,city,22,53.55795,0,1,0,0.0455,41077,True,False
27,2020-07-01,49,MG,Andrelândia,3102803,city,17,139.07068,0,0,0,0.0,12224,True,False
27,2020-07-01,29,MG,Antônio Carlos,3102902,city,12,104.84928,0,0,0,0.0,11445,True,False
27,2020-07-01,29,MG,Antônio Dias,3103009,city,29,311.22558,0,0,0,0.0,9318,True,False
27,2020-07-01,5,MG,Araçaí,3103207,city,1,42.60758,0,0,0,0.0,2347,True,False
27,2020-07-01,48,MG,Araçuaí,3103405,city,8,21.79361,0,0,0,0.0,36708,True,False
27,2020-07-01,92,MG,Araguari,3103504,city,469,399.94201,35,5,0,0.0107,117267,True,False
27,2020-07-01,42,MG,Arantina,3103603,city,4,143.1127,0,1,0,0.25,2795,True,False
27,2020-07-01,37,MG,Araporã,3103751,city,43,626.00087,1,1,0,0.0233,6869,True,False
27,2020-07-01,28,MG,Arapuá,3103801,city,17,599.85886,0,0,0,0.0,2834,True,False
27,2020-07-01,5,MG,Araújos,3103900,city,1,10.784,0,0,0,0.0,9273,True,False
27,2020-07-01,79,MG,Araxá,3104007,city,257,241.93017,7,6,1,0.0233,106229,True,False
27,2020-07-01,74,MG,Arceburgo,3104106,city,7,64.98329,0,0,0,0.0,10772,True,False
27,2020-07-01,91,MG,Arcos,3104205,city,50,124.71316,4,1,0,0.02,40092,True,False
27,2020-07-01,7,MG,Argirita,3104403,city,1,36.67033,0,0,0,0.0,2727,True,False
27,2020-07-01,20,MG,Arinos,3104502,city,14,78.32168,0,0,0,0.0,17875,True,False
27,2020-07-01,55,MG,Astolfo Dutra,3104601,city,22,155.15904,0,1,0,0.0455,14179,True,False
27,2020-07-01,15,MG,Ataléia,3104700,city,24,186.50917,0,1,1,0.0417,12868,True,False
27,2020-07-01,8,MG,Augusto de Lima,3104809,city,7,143.76669,0,0,0,0.0,4869,True,False
27,2020-07-01,34,MG,Baependi,3104908,city,4,20.88991,0,0,0,0.0,19148,True,False
27,2020-07-01,5,MG,Baldim,3105004,city,4,51.11168,0,0,0,0.0,7826,True,False
27,2020-07-01,25,MG,Bambuí,3105103,city,0,,0,0,0,0.0,23829,True,False
27,2020-07-01,12,MG,Bandeira,3105202,city,53,1105.31804,3,1,0,0.0189,4795,True,False
27,2020-07-01,34,MG,Barão de Cocais,3105400,city,136,418.65476,2,0,0,0.0,32485,True,False
27,2020-07-01,22,MG,Barão de Monte Alto,3105509,city,10,185.28812,0,0,0,0.0,5397,True,False
27,2020-07-01,91,MG,Barbacena,3105608,city,362,263.63127,11,5,0,0.0138,137313,True,False
27,2020-07-01,29,MG,Barra Longa,3105707,city,54,1052.42643,0,0,0,0.0,5131,True,False
27,2020-07-01,46,MG,Barroso,3105905,city,13,62.46997,0,0,0,0.0,20810,True,False
27,2020-07-01,56,MG,Bela Vista de Minas,3106002,city,8,78.01073,0,1,1,0.125,10255,True,False
27,2020-07-01,78,MG,Belmiro Braga,3106101,city,7,204.14115,0,1,0,0.1429,3429,True,False
27,2020-07-01,108,MG,Belo Horizonte,3106200,city,5915,235.46318,405,144,8,0.0243,2512070,True,False
27,2020-07-01,69,MG,Belo Oriente,3106309,city,100,374.53184,6,4,0,0.04,26700,True,False
27,2020-07-01,69,MG,Belo Vale,3106408,city,12,155.54115,0,1,0,0.0833,7715,True,False
27,2020-07-01,10,MG,Berilo,3106507,city,4,33.5233,1,0,0,0.0,11932,True,False
27,2020-07-01,101,MG,Betim,3106705,city,836,190.28543,86,32,0,0.0383,439340,True,False
27,2020-07-01,5,MG,Bias Fortes,3106804,city,2,59.18911,0,0,0,0.0,3379,True,False
27,2020-07-01,68,MG,Bicas,3106903,city,16,110.39051,1,0,0,0.0,14494,True,False
27,2020-07-01,35,MG,Biquinhas,3107000,city,2,79.52286,0,0,0,0.0,2515,True,False
27,2020-07-01,98,MG,Boa Esperança,3107109,city,56,139.55691,0,5,0,0.0893,40127,True,False
27,2020-07-01,39,MG,Bocaina de Minas,3107208,city,2,39.29273,0,0,0,0.0,5090,True,False
27,2020-07-01,49,MG,Bocaiúva,3107307,city,59,118.04958,3,1,0,0.0169,49979,True,False
27,2020-07-01,101,MG,Bom Despacho,3107406,city,67,132.39798,3,1,0,0.0149,50605,True,False
27,2020-07-01,12,MG,Bom Jardim de Minas,3107505,city,3,46.3392,0,0,0,0.0,6474,True,False
27,2020-07-01,26,MG,Bom Jesus do Amparo,3107703,city,6,98.63554,2,0,0,0.0,6083,True,False
27,2020-07-01,33,MG,Bom Jesus do Galho,3107802,city,6,40.17409,0,2,0,0.3333,14935,True,False
27,2020-07-01,64,MG,Bom Repouso,3107901,city,9,85.33232,0,0,0,0.0,10547,True,False
27,2020-07-01,12,MG,Bom Sucesso,3108008,city,6,34.0851,0,0,0,0.0,17603,True,False
27,2020-07-01,81,MG,Bonfim,3108107,city,8,116.48224,0,1,0,0.125,6868,True,False
27,2020-07-01,41,MG,Bonfinópolis de Minas,3108206,city,1,18.20499,0,0,0,0.0,5493,True,False
27,2020-07-01,5,MG,Bonito de Minas,3108255,city,3,26.71416,1,0,0,0.0,11230,True,False
27,2020-07-01,84,MG,Borda da Mata,3108305,city,10,51.51453,0,0,0,0.0,19412,True,False
27,2020-07-01,86,MG,Botelhos,3108404,city,14,93.51413,1,1,0,0.0714,14971,True,False
27,2020-07-01,11,MG,Brasilândia de Minas,3108552,city,9,54.42012,2,0,0,0.0,16538,True,False
27,2020-07-01,70,MG,Brasília de Minas,3108602,city,11,34.00624,2,0,0,0.0,32347,True,False
27,2020-07-01,8,MG,Brás Pires,3108701,city,2,46.1574,0,0,0,0.0,4333,True,False
27,2020-07-01,39,MG,Braúnas,3108800,city,8,166.63195,7,0,0,0.0,4801,True,False
27,2020-07-01,56,MG,Brazópolis,3108909,city,2,13.83222,-6,0,0,0.0,14459,True,False
27,2020-07-01,60,MG,Brumadinho,3109006,city,212,528.63876,15,0,0,0.0,40103,True,False
27,2020-07-01,62,MG,Bueno Brandão,3109105,city,8,72.72066,0,2,0,0.25,11001,True,False
27,2020-07-01,33,MG,Buenópolis,3109204,city,69,665.70188,0,1,1,0.0145,10365,True,False
27,2020-07-01,40,MG,Bugre,3109253,city,9,226.01708,0,0,0,0.0,3982,True,False
27,2020-07-01,28,MG,Buritis,3109303,city,32,128.81929,4,0,0,0.0,24841,True,False
27,2020-07-01,27,MG,Buritizeiro,3109402,city,43,153.2649,2,0,0,0.0,28056,True,False
27,2020-07-01,14,MG,Cabeceira Grande,3109451,city,3,43.17168,0,0,0,0.0,6949,True,False
27,2020-07-01,10,MG,Cabo Verde,3109501,city,4,28.41918,0,0,0,0.0,14075,True,False
27,2020-07-01,6,MG,Cachoeira da Prata,3109600,city,1,27.75465,0,0,0,0.0,3603,True,False
27,2020-07-01,48,MG,Cachoeira de Minas,3109709,city,12,103.9231,1,0,0,0.0,11547,True,False
27,2020-07-01,40,MG,Cachoeira de Pajeú,3102704,city,3,31.8742,0,0,0,0.0,9412,True,False
27,2020-07-01,46,MG,Cachoeira Dourada,3109808,city,2,74.29421,0,0,0,0.0,2692,True,False
27,2020-07-01,67,MG,Caetanópolis,3109907,city,10,86.02891,0,0,0,0.0,11624,True,False
27,2020-07-01,76,MG,Caeté,3110004,city,52,116.28427,0,0,0,0.0,44718,True,False
27,2020-07-01,27,MG,Caiana,3110103,city,4,72.7802,0,0,0,0.0,5496,True,False
27,2020-07-01,52,MG,Cajuri,3110202,city,15,376.22272,0,0,0,0.0,3987,True,False
27,2020-07-01,54,MG,Caldas,3110301,city,17,117.40331,0,0,0,0.0,14480,True,False
27,2020-07-01,76,MG,Camanducaia,3110509,city,82,376.66514,0,2,0,0.0244,21770,True,False
27,2020-07-01,87,MG,Cambuí,3110608,city,50,169.19901,1,1,0,0.02,29551,True,False
27,2020-07-01,82,MG,Cambuquira,3110707,city,3,23.41189,0,0,0,0.0,12814,True,False
27,2020-07-01,9,MG,Campanário,3110806,city,1,26.8745,0,0,0,0.0,3721,True,False
27,2020-07-01,51,MG,Campanha,3110905,city,8,48.0048,0,1,0,0.125,16665,True,False
27,2020-07-01,51,MG,Campestre,3111002,city,5,23.74733,0,0,0,0.0,21055,True,False
27,2020-07-01,47,MG,Campina Verde,3111101,city,20,101.29147,1,1,0,0.05,19745,True,False
27,2020-07-01,97,MG,Campo Belo,3111200,city,144,266.52353,10,2,0,0.0139,54029,True,False
27,2020-07-01,5,MG,Campo do Meio,3111309,city,2,17.16002,1,0,0,0.0,11655,True,False
27,2020-07-01,26,MG,Campo Florido,3111408,city,10,122.68433,1,0,0,0.0,8151,True,False
27,2020-07-01,101,MG,Campos Altos,3111507,city,32,206.97238,0,1,0,0.0312,15461,True,False
27,2020-07-01,81,MG,Campos Gerais,3111606,city,49,170.29263,1,1,0,0.0204,28774,True,False
27,2020-07-01,37,MG,Canápolis,3111804,city,14,115.22634,1,0,0,0.0,12150,True,False
27,2020-07-01,55,MG,Cana Verde,3111903,city,40,713.90327,0,0,0,0.0,5603,True,False
27,2020-07-01,50,MG,Candeias,3112000,city,24,161.22531,0,0,0,0.0,14886,True,False
27,2020-07-01,41,MG,Caparaó,3112109,city,11,202.28025,2,1,0,0.0909,5438,True,False
27,2020-07-01,24,MG,Capela Nova,3112208,city,2,42.98302,1,0,0,0.0,4653,True,False
27,2020-07-01,54,MG,Capelinha,3112307,city,6,15.87974,2,0,0,0.0,37784,True,False
27,2020-07-01,35,MG,Capetinga,3112406,city,2,28.90173,0,0,0,0.0,6920,True,False
27,2020-07-01,37,MG,Capim Branco,3112505,city,12,123.02645,6,0,0,0.0,9754,True,False
27,2020-07-01,58,MG,Capinópolis,3112604,city,64,395.72126,5,0,0,0.0,16173,True,False
27,2020-07-01,5,MG,Capitão Andrade,3112653,city,2,36.57644,0,0,0,0.0,5468,True,False
27,2020-07-01,38,MG,Capitão Enéas,3112703,city,18,118.15675,0,3,0,0.1667,15234,True,False
27,2020-07-01,92,MG,Capitólio,3112802,city,2,23.1696,0,2,0,1.0,8632,True,False
27,2020-07-01,27,MG,Caraí,3113008,city,4,16.88833,0,1,0,0.25,23685,True,False
27,2020-07-01,32,MG,Caranaíba,3113107,city,3,94.25071,0,0,0,0.0,3183,True,False
27,2020-07-01,56,MG,Carandaí,3113206,city,37,145.09235,1,3,0,0.0811,25501,True,False
27,2020-07-01,85,MG,Carangola,3113305,city,143,433.33333,8,4,0,0.028,33000,True,False
27,2020-07-01,60,MG,Caratinga,3113404,city,252,273.72857,14,7,1,0.0278,92062,True,False
27,2020-07-01,37,MG,Carbonita,3113503,city,2,21.26528,0,0,0,0.0,9405,True,False
27,2020-07-01,48,MG,Careaçu,3113602,city,3,44.3984,0,0,0,0.0,6757,True,False
27,2020-07-01,74,MG,Carlos Chagas,3113701,city,50,265.43505,12,1,1,0.02,18837,True,False
27,2020-07-01,5,MG,Carmésia,3113800,city,3,113.98176,3,0,0,0.0,2632,True,False
27,2020-07-01,89,MG,Carmo da Cachoeira,3113909,city,4,32.86771,0,0,0,0.0,12170,True,False
27,2020-07-01,55,MG,Carmo da Mata,3114006,city,8,69.7107,0,0,0,0.0,11476,True,False
27,2020-07-01,29,MG,Carmo de Minas,3114105,city,6,40.37957,1,0,0,0.0,14859,True,False
27,2020-07-01,97,MG,Carmo do Cajuru,3114204,city,76,338.10837,0,3,0,0.0395,22478,True,False
27,2020-07-01,50,MG,Carmo do Paranaíba,3114303,city,68,224.20785,2,1,1,0.0147,30329,True,False
27,2020-07-01,34,MG,Carmo do Rio Claro,3114402,city,18,84.80565,0,1,0,0.0556,21225,True,False
27,2020-07-01,57,MG,Carmópolis de Minas,3114501,city,84,433.99638,0,2,0,0.0238,19355,True,False
27,2020-07-01,9,MG,Carneirinho,3114550,city,5,49.86536,1,0,0,0.0,10027,True,False
27,2020-07-01,32,MG,Carrancas,3114600,city,0,,0,0,0,0.0,4047,True,False
27,2020-07-01,28,MG,Carvalhópolis,3114709,city,1,27.94077,0,0,0,0.0,3579,True,False
27,2020-07-01,52,MG,Cascalho Rico,3115003,city,6,195.12195,0,0,0,0.0,3075,True,False
27,2020-07-01,7,MG,Cássia,3115102,city,9,50.73281,0,0,0,0.0,17740,True,False
27,2020-07-01,79,MG,Cataguases,3115300,city,88,117.14122,0,2,0,0.0227,75123,True,False
27,2020-07-01,47,MG,Catas Altas,3115359,city,18,334.82143,0,0,0,0.0,5376,True,False
27,2020-07-01,32,MG,Catas Altas da Noruega,3115409,city,13,357.04477,0,0,0,0.0,3641,True,False
27,2020-07-01,62,MG,Catuji,3115458,city,9,142.60814,0,0,0,0.0,6311,True,False
27,2020-07-01,52,MG,Caxambu,3115508,city,18,83.11784,0,1,0,0.0556,21656,True,False
27,2020-07-01,12,MG,Central de Minas,3115706,city,1,14.22071,0,0,0,0.0,7032,True,False
27,2020-07-01,87,MG,Centralina,3115805,city,29,280.19324,0,1,0,0.0345,10350,True,False
27,2020-07-01,48,MG,Chácara,3115904,city,1,31.70577,0,0,0,0.0,3154,True,False
27,2020-07-01,40,MG,Chalé,3116001,city,8,140.25245,0,0,0,0.0,5704,True,False
27,2020-07-01,50,MG,Chiador,3116209,city,22,818.75698,0,0,0,0.0,2687,True,False
27,2020-07-01,44,MG,Cipotânea,3116308,city,11,162.07455,1,0,-1,0.0,6787,True,False
27,2020-07-01,10,MG,Claraval,3116407,city,5,103.24179,0,0,0,0.0,4843,True,False
27,2020-07-01,55,MG,Cláudio,3116605,city,38,132.7882,7,0,0,0.0,28617,True,False
27,2020-07-01,33,MG,Coimbra,3116704,city,7,92.64161,0,0,0,0.0,7556,True,False
27,2020-07-01,5,MG,Comendador Gomes,3116902,city,3,96.43202,1,0,0,0.0,3111,True,False
27,2020-07-01,58,MG,Comercinho,3117009,city,3,43.29629,0,0,0,0.0,6929,True,False
27,2020-07-01,17,MG,Conceição da Barra de Minas,3115201,city,2,50.58169,0,0,0,0.0,3954,True,False
27,2020-07-01,82,MG,Conceição das Alagoas,3117306,city,84,301.15083,13,1,0,0.0119,27893,True,False
27,2020-07-01,26,MG,Conceição das Pedras,3117207,city,4,142.24751,3,0,0,0.0,2812,True,False
27,2020-07-01,37,MG,Conceição do Mato Dentro,3117504,city,113,633.33707,9,0,0,0.0,17842,True,False
27,2020-07-01,48,MG,Conceição do Rio Verde,3117702,city,4,29.32981,0,0,0,0.0,13638,True,False
27,2020-07-01,34,MG,Conceição dos Ouros,3117801,city,10,85.92542,1,0,0,0.0,11638,True,False
27,2020-07-01,22,MG,Cônego Marinho,3117836,city,2,26.17116,0,0,0,0.0,7642,True,False
27,2020-07-01,26,MG,Confins,3117876,city,8,118.87073,0,0,0,0.0,6730,True,False
27,2020-07-01,53,MG,Congonhal,3117900,city,2,16.7364,0,0,0,0.0,11950,True,False
27,2020-07-01,51,MG,Congonhas,3118007,city,86,157.04321,9,1,0,0.0116,54762,True,False
27,2020-07-01,12,MG,Congonhas do Norte,3118106,city,3,59.46482,0,0,0,0.0,5045,True,False
27,2020-07-01,76,MG,Conselheiro Lafaiete,3118304,city,126,97.98661,11,1,0,0.0079,128589,True,False
27,2020-07-01,37,MG,Conselheiro Pena,3118403,city,17,74.16779,0,0,0,0.0,22921,True,False
27,2020-07-01,101,MG,Contagem,3118601,city,895,134.8186,37,43,6,0.048,663855,True,False
27,2020-07-01,39,MG,Coqueiral,3118700,city,3,32.75467,0,0,0,0.0,9159,True,False
27,2020-07-01,25,MG,Coração de Jesus,3118809,city,2,7.51823,0,0,0,0.0,26602,True,False
27,2020-07-01,11,MG,Cordisburgo,3118908,city,29,326.20922,5,0,0,0.0,8890,True,False
27,2020-07-01,41,MG,Corinto,3119104,city,59,248.61995,3,0,0,0.0,23731,True,False
27,2020-07-01,21,MG,Coroaci,3119203,city,5,50.04504,0,0,0,0.0,9991,True,False
27,2020-07-01,76,MG,Coromandel,3119302,city,49,175.16265,5,1,1,0.0204,27974,True,False
27,2020-07-01,107,MG,Coronel Fabriciano,3119401,city,609,554.36712,20,7,1,0.0115,109855,True,False
27,2020-07-01,35,MG,Coronel Pacheco,3119609,city,2,64.80881,0,1,0,0.5,3086,True,False
27,2020-07-01,26,MG,Coronel Xavier Chaves,3119708,city,8,232.96447,0,0,0,0.0,3434,True,False
27,2020-07-01,6,MG,Córrego Danta,3119807,city,3,93.3126,0,0,0,0.0,3215,True,False
27,2020-07-01,48,MG,Córrego do Bom Jesus,3119906,city,21,566.95464,0,1,0,0.0476,3704,True,False
27,2020-07-01,21,MG,Córrego Fundo,3119955,city,1,15.78034,0,0,0,0.0,6337,True,False
27,2020-07-01,35,MG,Córrego Novo,3120003,city,3,108.26416,0,0,0,0.0,2771,True,False
27,2020-07-01,56,MG,Couto de Magalhães de Minas,3120102,city,4,90.70295,0,0,0,0.0,4410,True,False
27,2020-07-01,36,MG,Crisólita,3120151,city,6,89.49881,0,0,0,0.0,6704,True,False
27,2020-07-01,11,MG,Cristais,3120201,city,2,15.62744,1,0,0,0.0,12798,True,False
27,2020-07-01,50,MG,Cristina,3120508,city,9,87.87346,0,0,0,0.0,10242,True,False
27,2020-07-01,20,MG,Crucilândia,3120607,city,19,377.43345,2,0,0,0.0,5034,True,False
27,2020-07-01,9,MG,Cruzeiro da Fortaleza,3120706,city,2,55.1572,0,0,0,0.0,3626,True,False
27,2020-07-01,50,MG,Cruzília,3120805,city,26,168.645,1,0,0,0.0,15417,True,False
27,2020-07-01,22,MG,Cuparaque,3120839,city,6,120.43356,0,0,0,0.0,4982,True,False
27,2020-07-01,22,MG,Curral de Dentro,3120870,city,2,25.87657,0,0,0,0.0,7729,True,False
27,2020-07-01,73,MG,Curvelo,3120904,city,125,155.99845,6,2,1,0.016,80129,True,False
27,2020-07-01,6,MG,Datas,3121001,city,1,18.48429,0,0,0,0.0,5410,True,False
27,2020-07-01,49,MG,Delfim Moreira,3121100,city,7,87.22741,0,0,0,0.0,8025,True,False
27,2020-07-01,45,MG,Delfinópolis,3121209,city,5,70.28395,0,0,0,0.0,7114,True,False
27,2020-07-01,35,MG,Delta,3121258,city,23,218.36134,1,0,0,0.0,10533,True,False
27,2020-07-01,34,MG,Descoberto,3121308,city,11,219.42948,0,0,0,0.0,5013,True,False
27,2020-07-01,12,MG,Desterro de Entre Rios,3121407,city,3,41.4193,0,0,0,0.0,7243,True,False
27,2020-07-01,5,MG,Desterro do Melo,3121506,city,2,68.94174,0,0,0,0.0,2901,True,False
27,2020-07-01,48,MG,Diamantina,3121605,city,30,62.86277,0,0,0,0.0,47723,True,False
27,2020-07-01,64,MG,Diogo de Vasconcelos,3121704,city,7,184.11362,1,0,0,0.0,3802,True,False
27,2020-07-01,55,MG,Dionísio,3121803,city,7,90.56799,0,0,0,0.0,7729,True,False
27,2020-07-01,87,MG,Divinésia,3121902,city,1,29.26544,0,0,0,0.0,3417,True,False
27,2020-07-01,57,MG,Divino,3122009,city,32,160.55391,0,1,0,0.0312,19931,True,False
27,2020-07-01,43,MG,Divino das Laranjeiras,3122108,city,4,80.33742,0,1,0,0.25,4979,True,False
27,2020-07-01,116,MG,Divinópolis,3122306,city,330,138.5216,0,11,0,0.0333,238230,True,False
27,2020-07-01,36,MG,Divisa Alegre,3122355,city,7,103.15355,0,0,0,0.0,6786,True,False
27,2020-07-01,63,MG,Divisa Nova,3122405,city,1,16.63617,0,0,0,0.0,6011,True,False
27,2020-07-01,5,MG,Divisópolis,3122454,city,5,45.37617,5,0,0,0.0,11019,True,False
27,2020-07-01,29,MG,Dom Bosco,3122470,city,3,81.58825,0,0,0,0.0,3677,True,False
27,2020-07-01,36,MG,Dom Cavati,3122504,city,11,216.87697,2,0,0,0.0,5072,True,False
27,2020-07-01,25,MG,Dom Joaquim,3122603,city,14,333.73063,1,0,0,0.0,4195,True,False
27,2020-07-01,11,MG,Dom Silvério,3122702,city,1,19.0949,0,0,0,0.0,5237,True,False
27,2020-07-01,12,MG,Dores de Campos,3123007,city,1,9.84931,0,0,0,0.0,10153,True,False
27,2020-07-01,21,MG,Dores de Guanhães,3123106,city,1,19.3461,0,0,0,0.0,5169,True,False
27,2020-07-01,39,MG,Dores do Indaiá,3123205,city,31,229.91916,1,0,0,0.0,13483,True,False
27,2020-07-01,21,MG,Doresópolis,3123403,city,1,65.48788,0,0,0,0.0,1527,True,False
27,2020-07-01,6,MG,Douradoquara,3123502,city,1,52.4109,0,0,0,0.0,1908,True,False
27,2020-07-01,33,MG,Durandé,3123528,city,2,25.50695,0,0,0,0.0,7841,True,False
27,2020-07-01,56,MG,Elói Mendes,3123601,city,26,92.60578,0,0,0,0.0,28076,True,False
27,2020-07-01,50,MG,Engenheiro Caldas,3123700,city,8,71.85198,0,0,0,0.0,11134,True,False
27,2020-07-01,41,MG,Engenheiro Navarro,3123809,city,3,41.42502,0,0,0,0.0,7242,True,False
27,2020-07-01,30,MG,Entre Folhas,3123858,city,16,297.95158,1,0,0,0.0,5370,True,False
27,2020-07-01,14,MG,Entre Rios de Minas,3123908,city,4,26.14721,0,0,0,0.0,15298,True,False
27,2020-07-01,44,MG,Ervália,3124005,city,17,89.97089,0,0,0,0.0,18895,True,False
27,2020-07-01,90,MG,Esmeraldas,3124104,city,88,124.7307,6,0,0,0.0,70552,True,False
27,2020-07-01,75,MG,Espera Feliz,3124203,city,74,296.5813,0,0,0,0.0,24951,True,False
27,2020-07-01,81,MG,Espinosa,3124302,city,76,240.37701,3,2,0,0.0263,31617,True,False
27,2020-07-01,72,MG,Espírito Santo do Dourado,3124401,city,3,63.93862,0,0,0,0.0,4692,True,False
27,2020-07-01,69,MG,Estiva,3124500,city,40,352.29875,3,1,0,0.025,11354,True,False
27,2020-07-01,53,MG,Estrela Dalva,3124609,city,12,512.16389,1,1,0,0.0833,2343,True,False
27,2020-07-01,50,MG,Estrela do Sul,3124807,city,3,37.60341,0,0,0,0.0,7978,True,False
27,2020-07-01,47,MG,Eugenópolis,3124906,city,99,878.04878,8,1,0,0.0101,11275,True,False
27,2020-07-01,12,MG,Ewbank da Câmara,3125002,city,6,153.33504,0,0,0,0.0,3913,True,False
27,2020-07-01,95,MG,Extrema,3125101,city,338,933.05728,19,5,0,0.0148,36225,True,False
27,2020-07-01,67,MG,Faria Lemos,3125309,city,8,246.8374,1,1,0,0.125,3241,True,False
27,2020-07-01,6,MG,Felixlândia,3125705,city,3,19.56182,0,0,0,0.0,15336,True,False
27,2020-07-01,5,MG,Fernandes Tourinho,3125804,city,1,29.14602,0,0,0,0.0,3431,True,False
27,2020-07-01,82,MG,Ferros,3125903,city,8,81.4664,0,0,0,0.0,9820,True,False
27,2020-07-01,54,MG,Fervedouro,3125952,city,9,81.77358,0,1,0,0.1111,11006,True,False
27,2020-07-01,38,MG,Florestal,3126000,city,13,174.23938,0,0,0,0.0,7461,True,False
27,2020-07-01,87,MG,Formiga,3126109,city,170,251.1709,9,1,0,0.0059,67683,True,False
27,2020-07-01,24,MG,Formoso,3126208,city,17,177.78707,0,1,0,0.0588,9562,True,False
27,2020-07-01,6,MG,Fortaleza de Minas,3126307,city,1,22.66546,0,0,0,0.0,4412,True,False
27,2020-07-01,40,MG,Francisco Badaró,3126505,city,1,9.67867,0,0,0,0.0,10332,True,False
27,2020-07-01,7,MG,Francisco Dumont,3126604,city,2,38.35091,0,0,0,0.0,5215,True,False
27,2020-07-01,31,MG,Francisco Sá,3126703,city,22,83.72341,2,0,0,0.0,26277,True,False
27,2020-07-01,18,MG,Frei Gaspar,3126802,city,6,102.04082,0,0,0,0.0,5880,True,False
27,2020-07-01,43,MG,Frei Inocêncio,3126901,city,29,301.73759,1,0,0,0.0,9611,True,False
